Date,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-17 09:35:00,22.29,22.53,22.29,22.4,12525.0,-0.0458047945205,0,0,23.36,-1,22.5149634068,-0.00249170806532,22.47475,0.0,0,0,1,280184.25,280184.25,12525.0,22.37,1,0,0,1,0.0,0,0.0,20170421 16:05:02
2017-04-17 09:40:00,22.27,22.36,22.27,22.3,10300.0,-0.000897263346792,0,0,23.36,-1,22.4659707254,-0.00217600537344,22.45525,0.0,0,0,1,229690.0,509874.25,22825.0,22.3384118291,1,0,0,1,0.0,0,0.0,20170421 16:05:02
2017-04-17 09:45:00,22.19,22.31,22.17,22.265,9151.0,-0.0035922766053,0,0,23.2728,-1,22.4107765803,-0.00245678879223,22.4299880952,-1.0,0,0,0,203365.723333,713239.973333,31976.0,22.3054782754,1,0,0,1,0.0,0,0.0,20170421 16:05:02
2017-04-17 09:50:00,22.33,22.33,22.18,22.18,9086.0,0.00630914826498,1,1,23.140464,-1,22.3946212643,-0.000720872657397,22.4204654195,0.0,1,0,0,202436.08,915676.053333,41062.0,22.2998405663,1,0,0,1,0.0,0,0.0,20170421 16:05:02
2017-04-17 09:55:00,22.39,22.39,22.32,22.33,4690.0,0.00268696820421,1,1,23.02400832,-1,22.3936970114,-4.12711982639e-05,22.417563951,0.0,0,0,0,104899.666667,1020575.72,45752.0,22.306690855,1,0,0,1,0.0,0,0.0,20170421 16:05:02
2017-04-17 10:00:00,22.43,22.44,22.37,22.38,2200.0,0.00178651183564,1,1,22.9215273216,-1,22.4009576091,0.00032422505819,22.4187483366,0.0,0,0,0,49309.3333333,1069885.05333,47952.0,22.311583528,1,0,0,1,0.0,0,0.0,20170421 16:05:02
2017-04-17 10:05:00,22.55,22.55,22.438,22.44,7625.0,0.00534997770843,1,1,22.831344043,-1,22.4307660873,0.00133067874568,22.431248495,0.0,1,1,0,171659.083333,1241544.13667,55577.0,22.3391715398,1,0,0,1,0.0,0,0.0,20170421 16:05:02
2017-04-17 10:10:00,22.5,22.56,22.47,22.56,24800.0,-0.00221729490022,0,0,22.7519827578,-1,22.4446128698,0.000617312065256,22.4377962574,1.0,0,0,1,558248.0,1799792.13667,80377.0,22.391879974,1,0,0,1,0.0,0,0.0,20170421 16:05:02
2017-04-17 10:15:00,22.42,22.49,22.42,22.48,21280.0,-0.00355555555556,0,0,22.6821448269,-1,22.4396902959,-0.000219320956777,22.4361013757,0.0,0,0,1,477594.133333,2277386.27,101657.0,22.4026507766,1,0,0,1,0.0,0,0.0,20170421 16:05:02
2017-04-17 10:20:00,22.36,22.45,22.275,22.45,25062.0,-0.00267618198037,0,0,22.6206874477,-1,22.4237522367,-0.000710261994044,22.4288536257,-1.0,0,0,0,560428.09,2837814.36,126719.0,22.3945450958,1,0,0,1,0.0,0,0.0,20170421 16:05:02
2017-04-17 10:25:00,22.29,22.36,22.29,22.36,9418.0,-0.00313059033989,0,0,22.566604954,-1,22.3970017894,-0.00119295143194,22.4156294708,0.0,0,0,0,210146.973333,3047961.33333,136137.0,22.3889268409,1,0,0,1,0.0,0,0.0,20170421 16:05:02
2017-04-17 10:30:00,22.26,22.34,22.26,22.29,11564.0,-0.00134589502019,0,0,22.5190123595,-1,22.3696014315,-0.00122339401184,22.4008076165,0.0,0,0,0,257723.013333,3305684.34667,147701.0,22.3809205535,-1,0,0,1,0.0,0,0.0,20170421 16:05:02
2017-04-17 10:35:00,22.28,22.32,22.27,22.285,8666.0,0.000898472596586,0,0,22.4771308763,-1,22.3516811452,-0.000801099937012,22.3893021292,0.0,0,0,0,193165.14,3498849.48667,156367.0,22.3758816545,-1,0,0,1,0.0,0,0.0,20170421 16:05:02
2017-04-17 10:40:00,22.29,22.3,22.264,22.28,11000.0,0.000448833034111,0,0,22.4402751712,-1,22.3393449162,-0.000551915042008,22.3798447836,0.0,0,0,0,245131.333333,3743980.82,167367.0,22.3698866563,-1,0,0,1,0.0,0,0.0,20170421 16:05:02
2017-04-17 10:45:00,22.2047,22.32,22.2,22.32,13350.0,-0.00382682817407,0,0,22.4078421506,-1,22.3124159329,-0.00120545089087,22.363164328,0.0,0,0,0,296924.915,4040905.735,180717.0,22.3604073496,-1,0,0,1,0.0,0,0.0,20170421 16:05:02
2017-04-17 10:50:00,22.24,22.24,22.2,22.2,5800.0,0.00158975352065,1,1,22.3793010926,-1,22.2979327463,-0.000649108847199,22.351434392,0.0,0,0,0,128914.666667,4169820.40167,186517.0,22.356248501,-1,0,0,1,0.0,0,0.0,20170421 16:05:02
2017-04-17 10:55:00,22.29,22.31,22.22,22.25,10083.0,0.00224820143885,1,1,22.3541849615,-1,22.2963461971,-7.11523030231e-05,22.3455834975,0.0,0,0,0,224582.02,4394402.42167,196600.0,22.351996041,-1,0,0,1,0.0,0,0.0,20170421 16:05:02
2017-04-17 11:00:00,22.43,22.43,22.3,22.31,23979.0,0.00628084342755,1,1,22.17,1,22.3230769577,0.00119888525006,22.3536231644,0.0,1,1,0,536809.88,4931212.30167,220579.0,22.3557650623,-1,0,0,1,0.0,0,0.0,20170421 16:05:02
2017-04-17 11:05:00,22.46,22.47,22.4,22.42,8756.0,0.00133749442711,1,1,22.1804,1,22.3504615661,0.00122673986748,22.3637542916,0.0,0,1,0,196513.826667,5127726.12833,229335.0,22.3591084149,-1,0,0,1,0.0,0,0.0,20170421 16:05:02
