,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-07 09:35:00,2.633,2.66,2.6,2.63,208125.0,0.00114068441065,1,1,2.7281824,-1,2.6548376801,-0.00205218433106,2.64443,0.0,0,0,1,547576.875,547576.875,208125.0,2.631,1,0,0,1,0.0,0,0.0,20170415 04:23:13
2017-04-07 09:40:00,2.6799,2.69,2.62,2.63,268799.0,0.0178123813141,1,1,2.712800512,-1,2.65985014408,0.00188804913299,2.64780809524,0.0,1,1,1,715892.3767,1263469.2517,476924.0,2.64920459381,1,0,0,1,0.0,0,0.0,20170415 04:23:13
2017-04-07 09:45:00,2.635,2.6799,2.63,2.67,112579.0,-0.0167543565058,0,0,2.69926445056,-1,2.65488011526,-0.0018685371531,2.64658827664,0.0,0,0,1,298142.9657,1561612.2174,589503.0,2.64903184106,1,0,0,1,0.0,0,0.0,20170415 04:23:13
2017-04-07 09:50:00,2.66,2.6699,2.63,2.635,21760.0,0.00948766603416,1,1,2.69,-1,2.65590409221,0.000385696115391,2.64786558363,0.0,1,0,1,57735.808,1619348.0254,611263.0,2.64918378079,1,0,0,1,0.0,0,0.0,20170415 04:23:13
2017-04-07 10:10:00,2.5963,2.5963,2.54,2.56,84858.0,-0.0239473684211,0,0,2.6799,-1,2.64398327377,-0.00448842203193,2.64295457567,0.0,0,0,1,218724.3236,1838072.349,696121.0,2.64044950375,1,0,0,1,0.0,0,0.0,20170415 04:23:13
2017-04-07 10:25:00,2.61,2.615,2.59,2.59,16210.0,0.00527673997612,1,1,2.6699,-1,2.63718661901,-0.00257061185718,2.63981604465,-1.0,1,0,0,42227.05,1880299.399,712331.0,2.6396428051,-1,0,0,1,0.0,0,0.0,20170415 04:23:13
2017-04-07 10:30:00,2.6376,2.64,2.6,2.61,115312.0,0.0105747126437,1,1,2.649116,-1,2.63726929521,3.13501503513e-05,2.63960499278,0.0,1,0,0,302793.937067,2183093.33607,827643.0,2.63772343398,-1,0,0,1,0.0,0,0.0,20170415 04:23:13
2017-04-07 10:45:00,2.63,2.645,2.63,2.635,24334.0,-0.00288140734001,0,0,2.54,1,2.63581543617,-0.000551274397738,2.63869023156,0.0,0,0,0,64120.09,2247213.42607,851977.0,2.63764564779,-1,0,0,1,0.0,0,0.0,20170415 04:23:13
2017-04-07 10:50:00,2.63,2.64,2.63,2.64,6330.0,0.0,0,0,2.5442,1,2.63465234894,-0.000441262775061,2.63786259046,0.0,0,0,0,16669.0,2263882.42607,858307.0,2.63761384454,-1,0,0,1,0.0,0,0.0,20170415 04:23:13
2017-04-07 10:55:00,2.645,2.65,2.63,2.63,9054.0,0.00570342205323,1,1,2.548232,1,2.63672187915,0.000785504096472,2.63854234375,0.0,1,0,0,23917.65,2287800.07607,867361.0,2.63765615017,-1,0,0,1,0.0,0,0.0,20170415 04:23:13
2017-04-07 11:15:00,2.6301,2.64,2.6299,2.63,41868.0,-0.00563327032136,0,0,2.55637344,1,2.63539750332,-0.000502281200068,2.63773831101,0.0,0,0,0,110252.4,2398052.47607,909229.0,2.63745709394,-1,0,0,1,0.0,0,0.0,20170415 04:23:13
2017-04-07 11:35:00,2.64,2.6499,2.64,2.6456,11132.0,0.00376411543287,1,1,2.5638635648,1,2.63631800266,0.000349282920348,2.63795370996,0.0,1,0,0,29425.2156,2427477.69167,920361.0,2.63752776537,-1,0,0,1,0.0,0,0.0,20170415 04:23:13
2017-04-07 11:45:00,2.63,2.635,2.63,2.631,24783.0,-0.00378787878788,0,0,2.57075447962,1,2.63505440212,-0.000479305049595,2.63719621378,0.0,0,0,0,65220.595,2492698.28667,945144.0,2.63737407915,-1,0,0,1,0.0,0,0.0,20170415 04:23:13
2017-04-07 12:00:00,2.655,2.655,2.64,2.64,60187.0,0.00950570342205,1,1,2.57709412125,1,2.6390435217,0.00151386611676,2.63889181246,1.0,1,1,1,159495.55,2652193.83667,1005331.0,2.63812996582,1,1,1,1,2.655,0,0.0,20170415 04:23:13
2017-04-07 12:05:00,2.65,2.66,2.65,2.65,50330.0,-0.00188323917137,0,0,2.5864428267,1,2.64123481736,0.000830337068008,2.63994973509,0.0,0,0,1,133542.266667,2785736.10333,1055661.0,2.63885480598,1,0,1,1,2.65,0,0.0,20170415 04:23:13
2017-04-07 12:10:00,2.655,2.66,2.65,2.6502,23169.0,0.00188679245283,1,1,2.59821197443,1,2.64398785389,0.001042329334,2.64138309365,0.0,0,1,1,61513.695,2847249.79833,1078830.0,2.63920154087,1,0,1,1,2.655,0,0.0,20170415 04:23:13
2017-04-07 12:15:00,2.655,2.66,2.65,2.66,14352.0,0.0,0,0,2.60809805852,1,2.64619028311,0.000832995211858,2.64267994187,0.0,0,0,1,38104.56,2885354.35833,1093182.0,2.63940895325,1,0,1,1,2.655,0,0.0,20170415 04:23:13
2017-04-07 12:20:00,2.64,2.66,2.64,2.65,31043.0,-0.00564971751412,0,0,2.61640236915,1,2.64495222649,-0.000467863792677,2.64242470931,0.0,0,0,1,82160.4733333,2967514.83167,1124225.0,2.63960935904,1,0,1,1,2.64,0,0.0,20170415 04:23:13
2017-04-07 12:25:00,2.64,2.6499,2.64,2.64,10636.0,0.0,0,0,2.62337799009,1,2.64396178119,-0.000374466233334,2.64219378462,0.0,0,0,1,28114.1388,2995628.97047,1134861.0,2.639643948,1,0,1,1,2.64,0,0.0,20170415 04:23:13
2017-04-07 12:30:00,2.64,2.65,2.64,2.65,12218.0,0.0,0,0,2.62923751168,1,2.64316942495,-0.000299685208658,2.64198485275,0.0,0,0,1,32296.2466667,3027925.21713,1147079.0,2.63968324512,1,0,1,1,2.64,0,0.0,20170415 04:23:13
