,Close,High,Low,Open,Volume
2017-04-05 11:40:00,19.84,19.8657,19.805,19.8657,31922.0
2017-04-05 11:45:00,19.895,19.9,19.84,19.84,23083.0
2017-04-05 11:50:00,19.9376,19.94,19.895,19.9,45673.0
2017-04-05 11:55:00,19.9354,19.94,19.9,19.935,32581.0
2017-04-05 12:00:00,19.951,19.96,19.92,19.935,51910.0
2017-04-05 12:05:00,19.97,19.97,19.94,19.96,31770.0
2017-04-05 12:10:00,19.99,19.9954,19.96,19.98,37583.0
2017-04-05 12:15:00,20.0,20.04,19.98,19.99,71322.0
2017-04-05 12:20:00,20.12,20.12,19.98,19.99,132581.0
2017-04-05 12:25:00,20.0876,20.125,20.08,20.12,30584.0
2017-04-05 12:30:00,20.12,20.12,20.06,20.09,36117.0
2017-04-05 12:35:00,20.145,20.15,20.091,20.12,34847.0
2017-04-05 12:40:00,20.2,20.22,20.12,20.14,83846.0
2017-04-05 12:45:00,20.18,20.24,20.17,20.2054,108289.0
2017-04-05 12:50:00,20.155,20.1899,20.135,20.175,43052.0
2017-04-05 12:55:00,20.1699,20.2,20.15,20.16,45779.0
2017-04-05 13:00:00,20.21,20.215,20.16,20.17,155892.0
2017-04-05 13:05:00,20.19,20.21,20.15,20.204,31186.0
2017-04-05 13:10:00,20.2165,20.225,20.19,20.199,36057.0
2017-04-05 13:15:00,20.22,20.25,20.22,20.22,47012.0
2017-04-05 13:20:00,20.18,20.23,20.175,20.23,38915.0
2017-04-05 13:25:00,20.2188,20.22,20.15,20.18,42518.0
2017-04-05 13:30:00,20.21,20.23,20.19,20.21,31674.0
2017-04-05 13:35:00,20.26,20.27,20.21,20.22,90481.0
2017-04-05 13:40:00,20.26,20.28,20.25,20.26,36388.0
2017-04-05 13:45:00,20.224,20.27,20.22,20.26,54079.0
2017-04-05 13:50:00,20.21,20.235,20.19,20.225,62485.0
2017-04-05 13:55:00,20.165,20.25,20.15,20.22,81735.0
2017-04-05 14:00:00,20.18,20.22,20.15,20.16,51081.0
2017-04-05 14:05:00,20.12,20.185,20.1,20.18,90474.0
2017-04-05 14:10:00,20.11,20.15,20.08,20.13,65916.0
2017-04-05 14:15:00,20.1095,20.12,20.09,20.11,58163.0
2017-04-05 14:20:00,20.115,20.15,20.08,20.1,66899.0
2017-04-05 14:25:00,20.129,20.16,20.1,20.11,51935.0
2017-04-05 14:30:00,20.18,20.19,20.12,20.13,36212.0
2017-04-05 14:35:00,20.1273,20.18,20.12,20.17,44798.0
2017-04-05 14:40:00,20.135,20.16,20.11,20.12,49308.0
2017-04-05 14:45:00,20.1788,20.189,20.1043,20.13,57746.0
2017-04-05 14:50:00,20.1,20.17,20.1,20.17,158223.0
2017-04-05 14:55:00,20.016,20.11,19.98,20.1,288669.0
2017-04-05 15:00:00,20.04,20.05,19.97,20.02,161797.0
2017-04-05 15:05:00,19.99,20.05,19.985,20.04,158748.0
2017-04-05 15:10:00,19.9707,20.03,19.96,19.99,128140.0
2017-04-05 15:15:00,19.9101,19.98,19.91,19.97,73405.0
2017-04-05 15:20:00,19.91,19.9401,19.89,19.917,91252.0
2017-04-05 15:25:00,19.83,19.9199,19.81,19.905,89794.0
2017-04-05 15:30:00,19.7967,19.83,19.76,19.829,95731.0
2017-04-05 15:35:00,19.68,19.81,19.67,19.79,108110.0
2017-04-05 15:40:00,19.71,19.72,19.66,19.69,73539.0
2017-04-05 15:45:00,19.65,19.73,19.65,19.71,126741.0
2017-04-05 15:50:00,19.65,19.69,19.62,19.655,117397.0
2017-04-05 15:55:00,19.72,19.73,19.655,19.66,175569.0
2017-04-05 16:00:00,19.62,19.72,19.6,19.715,363332.0
2017-04-05 16:05:00,19.62,19.62,19.62,19.62,144776.0
2017-04-05 16:25:00,19.68,19.68,19.68,19.68,300.0
2017-04-05 17:15:00,19.55,19.68,19.55,19.68,1305.0
2017-04-05 17:55:00,19.55,19.55,19.55,19.55,175.0
2017-04-05 20:00:00,19.61,19.61,19.61,19.61,145.0
2017-04-06 08:45:00,19.82,19.82,19.82,19.82,300.0
2017-04-06 08:55:00,19.82,19.85,19.82,19.85,1600.0
2017-04-06 09:00:00,19.9,19.9,19.9,19.9,2200.0
2017-04-06 09:05:00,19.89,19.89,19.82,19.82,783.0
2017-04-06 09:15:00,19.82,19.82,19.82,19.82,200.0
2017-04-06 09:20:00,19.9,19.9,19.9,19.9,2000.0
2017-04-06 09:25:00,19.88,19.9,19.88,19.9,2799.0
2017-04-06 09:30:00,19.82,19.88,19.82,19.88,672.0
